lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-3.856477,-32.425866,500,2678,171073.4576700403,33103.655241686494,13362.139638381377,19741.515603305117,7.030138218237462,3195.921038481508,9.352490195087375,2568.192510189678,342.1469153400806,66.20731048337299,26.724279276762754,39.483031206610235,0.014060276436474924,6.391842076963016,0.01870498039017475,5.136385020379357,110471.56244700923,60601.8952230311,25003.95049373719,8099.704747949305,9807.567424533569,3554.5722138478086,15196.383069203623,4545.132534101496,2545.932187553594,649.9888509279141,0.5199262441081285,0.1295886043336458,6.380623369795687,Equatorial.Atlantic-Ocean,EAO,ATLANTIC
-3.857695,127.194168,500,986,211173.18599299822,42503.34186169783,0.0,42503.34186169783,0.0,4611.34249568919,0.0,0.0,422.3463719859964,85.00668372339567,0.0,85.00668372339567,0.0,9.222684991378381,0.0,0.0,132600.24355953015,78572.94243346807,32717.704031981342,9785.637829716487,0.0,0.0,32717.704031981342,9785.637829716487,3691.30588751246,920.0366081767309,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.886787,130.930512,500,1306,213571.85121810064,43649.65734142741,0.0,43649.65734142741,0.12378370299885934,4786.9463771040955,0.0039631580592548,0.0,427.1437024362013,87.29931468285481,0.0,87.29931468285481,0.00024756740599771865,9.573892754208192,7.9263161185096e-06,0.0,134498.91964934353,79072.9315687571,33600.10077892676,10049.55656250065,0.0,0.0,33600.10077892676,10049.55656250065,3831.3852684027343,955.5611087013609,0.010072390849984337,0.0025104850684955996,0.1112008270803794,S.E.Asia,SEA,ASIA
-31.553015,159.07716,207,207,52648.37930172634,72337.6342146648,68306.26902964292,4031.3651850218766,0.0,609.2866630172268,279.96526082882855,0.0,254.33999662669729,349.4571701191536,329.98197598861316,19.475194130540466,0.0,2.943413831001096,1.352489182747964,0.0,36596.31966567355,16052.059636052789,53655.434589562705,18682.199625102083,50552.21947302997,17754.049556612947,3103.2151165327386,928.1500684891378,487.7242253163359,121.56243770089092,0.0,0.0,0.0,New-Zealand,NZ,OCEANIA
-32.006452,115.511418,500,862,85420.62589902885,172758.70577194745,163073.47727665224,9685.228495295223,0.0,1867.8001405655957,701.0096695330899,0.0,170.8412517980577,345.5174115438949,326.14695455330445,19.370456990590448,0.0,3.7356002811311915,1.4020193390661797,0.0,60433.36433779419,24987.261561234664,127717.60806280363,45041.097709143854,120262.23101451702,42811.24626213523,7455.377048286602,2229.8514470086216,1495.1441282038072,372.6560123617885,0.0,0.0,0.0,S.Australia,SAU,OCEANIA
-33.647829,-78.848984,414,414,71659.79671150165,76047.00511180046,76047.00511180046,0.0,0.0,187.57866993304185,404.7250158399337,36.04634994600866,173.09129640459335,183.68841814444556,183.68841814444556,0.0,0.0,0.4530885747174924,0.9775966566181973,0.0870684781304557,50322.71475943616,21337.081952065488,56075.25025693618,19971.754854864277,56075.25025693618,19971.754854864277,0.0,0.0,150.15372407121743,37.42494586182444,0.0,0.0,0.0,S.Pacific-Ocean,SPO,PACIFIC
-33.767484,-80.79197,473,473,65749.26747161068,106479.02941064487,106479.02941064487,0.0,0.0,408.9775045877518,668.9657193564569,7.900009946002151,139.0047938089021,225.1142270838158,225.1142270838158,0.0,0.0,0.8646458870776994,1.4143038464195707,0.016701923775903068,48243.575988238685,17505.691483372004,78536.42606319433,27942.603347450542,78536.42606319433,27942.603347450542,0.0,0.0,327.3799488882456,81.59755569950617,0.0,0.0,0.0,S.Pacific-Ocean,SPO,PACIFIC
-35.827998,137.240283,500,4919,75787.47528424655,192794.97896605596,192794.97896605596,0.0,3.366973517295346e-10,2377.373246331873,463.2092822269352,331.80463499999814,151.5749505684931,385.58995793211193,385.58995793211193,0.0,6.733947034590692e-13,4.754746492663746,0.9264185644538704,0.6636092699999963,54253.86686252228,21533.608421724268,143936.0375239603,48858.941442095675,143936.0375239603,48858.941442095675,0.0,0.0,1903.0492463318728,474.324,5.10861455345402e-11,1.2732925824821002e-11,2.728782803701734e-10,S.Australia,SAU,OCEANIA
-36.199885,175.42322,500,2473,148783.53290211663,50160.82011137427,45746.803272206926,4414.016839167341,3.0704071995747385e-09,710.7175448997856,134.924404430055,106.649999999838,297.56706580423327,100.32164022274854,91.49360654441385,8.82803367833468,6.140814399149477e-12,1.4214350897995711,0.26984880886011003,0.213299999999676,93247.48428030599,55536.04862181064,37527.20022737834,12633.61988399593,34129.43218819738,11617.371084009545,3397.7680391809554,1016.2487999863855,568.9180233772964,141.79952152248913,5.10861455345402e-11,1.2732925824821002e-11,3.006588128215377e-09,New-Zealand,NZ,OCEANIA
-36.777316,174.884525,223,223,70446.27344645621,19779.05892882809,16985.99391367555,2793.0650151525388,0.0,837.4473674263119,94.35534635338452,29.899999999992843,315.9025715087722,88.69533151940847,76.17037629450918,12.524955224899276,0.0,3.755369360656107,0.4231181450824418,0.13408071748875713,43901.429244819505,26544.84420163671,14672.855065053116,5106.203863774973,12522.843548189489,4463.150365486061,2150.011516863627,643.0534982889118,670.3632186835749,167.08414874273694,0.0,0.0,0.0,New-Zealand,NZ,OCEANIA
-36.796133,175.102466,500,19469,156268.90075723635,47140.08183238651,41269.22460741957,5870.857224966936,0.0,1998.6208468763516,168.56754245667236,163.99999999989774,312.5378015144727,94.28016366477301,82.53844921483915,11.741714449933871,0.0,3.997241693752703,0.3371350849133447,0.32799999999979546,97726.58023218877,58542.32052504756,34897.89244928532,12242.189383101191,30378.695588824266,10890.529018595305,4519.196860461049,1351.6603645058867,1599.8640105081165,398.7568363682352,0.0,0.0,0.0,New-Zealand,NZ,OCEANIA
-36.866046,175.186487,63,63,19600.051560119162,6014.332201948879,5359.007702880937,655.3244990679416,0.0,262.8977462054637,25.04239665348556,32.49999999999922,311.111929525701,95.46559050712506,85.06361433144345,10.401976175681613,0.0,4.172980098499424,0.3974983595791359,0.5158730158730035,12247.720249070459,7352.331311048702,4433.409644034915,1580.9225579139647,3928.961944953333,1430.0457579276049,504.44769908158185,150.87679998635977,210.44543954155972,52.452306663904004,0.0,0.0,0.0,New-Zealand,NZ,OCEANIA
