lat,lon,total_cost_0,total_cost_2020,total_cost_2050,total_cost_future_2030,total_cost_future_2040,total_cost_future_2050,pop,Country
10.770419,124.530462,263074.12793006876,263074.1279300795,263074.1279301869,262933.531194424,262872.19702582876,262806.6044594253,18196.0,Philippines
10.776023,-63.939007,201092.2193032515,201092.2193032499,201092.21930319862,198335.9738918528,196965.83886456737,195576.491139577,8747.0,Venezuela
10.815933,-64.184634,20939.36473305618,20939.364733047263,20939.36473305308,20665.33735108671,20499.200889052354,20330.08993501145,51.0,Venezuela
10.818548,124.822851,259558.90845170722,259558.9084515881,259558.90845154924,259537.7127260887,259485.5272818207,259355.34058449772,2356899.0,Philippines
10.846143,121.041983,265279.59109962813,265279.5910993578,265279.591099418,265188.1079226329,265113.8557393526,265020.23102008813,32502.0,Philippines
10.85718,-14.906013,233446.1941956607,233446.1941956577,233446.19419565814,225986.87300060858,224022.99711775966,221943.29196418443,484.0,Guinea
10.862014,98.064677,41989.00208101192,41989.00208090287,41989.002080929014,41988.50886897141,41983.30510845622,41975.67327010484,80.0,Myanmar
10.895443,97.915573,60792.920208337804,60792.92020819314,60792.920208335185,60769.47497989773,60744.963270431224,60719.15632680009,116.0,Myanmar
10.934385,-65.307262,58817.67950341516,58817.679503290165,58817.67950337068,58079.42236818376,57802.802424646536,57455.59610173831,150.0,Venezuela
10.987277,119.284163,196306.31943793665,196306.3194479366,196306.31943793662,196306.3194479366,196303.65520158812,196295.98704223783,365.0,Philippines
10.988994,125.798232,257182.8795370633,332083.7356801535,257182.87953706115,257178.83611580665,257163.25190592307,257135.57102735114,1624989.0,Philippines
10.990359,98.44879,40823.918381162526,40823.91838116635,40823.91838121321,40819.38615893824,40813.382407399746,40801.652787066414,77.0,Myanmar
10.9916,125.636679,257549.26765709114,332316.04397270165,257549.26765730674,257489.4792217922,257427.32889810792,257354.93319547805,1770.0,Philippines
11.006672,98.515685,296673.1612703415,296673.1613267894,336258.83849706,323627.801845745,318573.7532048366,313385.413561933,985.0,Myanmar
11.050863,119.600089,266853.499211981,266853.4992130663,266853.49921306316,266853.49921286566,266853.49921308225,266853.49921300565,1305.0,Philippines
11.103808,-16.127637,234834.36085839837,234834.36085839279,234834.3608583985,228710.62940354488,227241.16469038578,225706.8113826562,1752.0,Guinea-Bissau
11.103808,-16.127637,234834.36085839837,234834.36085839279,234834.3608583985,228710.62940354488,227241.16469038578,225706.8113826562,1752.0,Guinea-Bissau
11.111525,-15.935299,234497.6055827107,234497.60558264406,234497.60558264377,228461.56950085488,227023.5938016826,225554.4913169744,1033.0,Guinea-Bissau
11.130324,123.126738,259378.37002755053,259378.37002733967,259378.37002754636,259160.43394817365,258923.4732042403,258642.36849817826,3739.0,Philippines
11.142159,-16.01234,101838.23866938078,101838.23866938578,101838.23866938555,99245.50608733977,98617.6112844948,97971.64287218028,217.0,Guinea-Bissau
11.151721,120.963587,266075.2092795944,266075.2092795782,266075.2092798135,266008.5007705601,265915.2878689786,265803.00863912824,2054.0,Philippines
11.167177,119.590946,266719.2033340874,266719.20333421236,266719.2033344542,266719.2033341826,266719.20333414985,266719.203334118,613.0,Philippines
11.208517,123.742187,262996.6807278046,262996.6807275702,262996.6807278049,262929.65321192786,262851.5856175008,262753.5556593538,140168.0,Philippines
11.240875,-15.720402,235674.212014849,235674.21201091696,235674.21201073614,229846.5486827172,228441.06035745936,227018.62148654298,3828.0,Guinea-Bissau
11.241491,-60.666351,193619.20018506158,193619.20018510174,193619.20018509057,192014.827821462,191226.85205761503,190459.73477654977,50212.0,Trinidad and Tobago
11.245882,-15.862997,235053.89170514667,235053.89170514932,235053.89170514944,229133.9731357622,227724.7370419876,226307.24418240643,4542.0,Guinea-Bissau
11.258184,-16.214954,235799.07946962834,235799.07946965034,235799.0794695614,229961.74289112352,228570.78644988083,227154.56966886896,5532.0,Guinea-Bissau
11.283724,123.166657,260400.68112460204,260400.6811242638,260400.681124269,260013.9878239421,259762.4831133286,259521.37473326153,2795.0,Philippines
11.293451,98.539482,219651.90105936956,219651.90105940352,271710.3623390159,257215.4695578548,253358.8799459715,249411.4979255008,405.0,Myanmar
11.295157,-16.453691,74441.98440954853,74441.98440954785,74441.98440971388,72810.60080513146,72361.3833766042,71870.44761047506,158.0,Guinea-Bissau
